key_183,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_956,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_1132,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_1720,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_1006,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_1437,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_1338,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_356,[15.0-120.0],[11.0-123.0],[11.0-120.0],[15.0-117.0],[15.0-114.0],[15.0-117.0],[11.0-114.0],[15.0-117.0],[15.0-120.0],[15.0-117.0],[15.0-114.0],[11.0-111.0],[15.0-108.0],[15.0-105.0],[15.0-102.0],[15.0-99.0],[11.0-96.0],[11.0-99.0],[11.0-96.0],[11.0-93.0],[11.0-90.0],[11.0-87.0],[15.0-84.0],[15.0-87.0],[11.0-84.0],[11.0-81.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-72.0],[15.0-69.0],[15.0-72.0],[15.0-75.0],[15.0-78.0],[15.0-81.0],[15.0-78.0],[11.0-81.0],[11.0-84.0],[11.0-81.0],[11.0-78.0],[15.0-75.0],[15.0-78.0],[15.0-75.0],[11.0-72.0],[11.0-69.0],[15.0-66.0],[11.0-69.0],[11.0-71.0],[15.0-81.0],[15.0-71.0],[11.0-61.0],[11.0-71.0],[15.0-81.0],[15.0-91.0],[15.0-81.0],[15.0-91.0],[11.0-81.0],[11.0-71.0],[11.0-62.0],[11.0-71.0],[15.0-61.0],[11.0-61.0],[11.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-61.0],[15.0-62.0],[11.0-63.0],[15.0-63.0],[15.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-63.0],[15.0-62.0],[15.0-63.0],[15.0-64.0],[11.0-65.0],[15.0-66.0],[15.0-67.0],[15.0-68.0],[11.0-67.0],[11.0-66.0],[15.0-65.0],[11.0-66.0],[11.0-65.0],[11.0-64.0],[11.0-63.0],[15.0-64.0],[15.0-63.0],[11.0-64.0],[15.0-63.0],[11.0-62.0],[15.0-61.0],[11.0-62.0],[15.0-63.0],[11.0-64.0],[11.0-63.0],aaaaaa,Group 0
key_1814,[-77.0-10.0],[-78.0-15.0],[-79.0-10.0],[-79.0-5.0],[-77.0-10.0],[-76.0-15.0],[-75.0-10.0],[-74.0-15.0],[-75.0-10.0],[-76.0-5.0],[-75.0-10.0],[-74.0-5.0],[-73.0-0.0],[-74.0--5.0],[-75.0-0.0],[-76.0--5.0],[-77.0--10.0],[-76.0--15.0],[-77.0--16.0],[-76.0--11.0],[-75.0--16.0],[-74.0--21.0],[-73.0--16.0],[-72.0--6.0],[-72.0--6.0],[-72.0--11.0],[-72.0--16.0],[-72.0--21.0],[-73.0--21.0],[-72.0--21.0],[-73.0--11.0],[-72.0--6.0],[-74.0-4.0],[-77.0-14.0],[-74.0-4.0],[-77.0-14.0],[-80.0-4.0],[-74.0--6.0],[-73.0-4.0],[-74.0-14.0],[-77.0-4.0],[-74.0-14.0],[-77.0-4.0],[-80.0--6.0],[-77.0--11.0],[-77.0--6.0],[-80.0-4.0],[-80.0--6.0],[-75.0--11.0],[-77.0--16.0],[-75.0--21.0],[-77.0--11.0],[-74.0--16.0],[-77.0--6.0],[-80.0--6.0],[-80.0--6.0],[-74.0--9.0],[-72.0--19.0],[-74.0--9.0],[-77.0-1.0],[-74.0--9.0],[-77.0--16.0],[-80.0--21.0],[-80.0--11.0],[-80.0--6.0],[-80.0--11.0],[-80.0--16.0],[-74.0--11.0],[-77.0--16.0],[-76.0--6.0],[-77.0-4.0],[-74.0--6.0],[-73.0-4.0],[-74.0-14.0],[-77.0-4.0],[-80.0--6.0],[-80.0--16.0],[-74.0--21.0],[-77.0--11.0],[-74.0--16.0],[-72.0--21.0],[-74.0--21.0],[-72.0--21.0],[-77.0--21.0],[-77.0--21.0],[-80.0--16.0],[-74.0--21.0],[-77.0--16.0],[-74.0--21.0],[-77.0--21.0],[-80.0--21.0],[-74.0--11.0],[-71.0--6.0],[-74.0-4.0],[-72.0-14.0],[-74.0-24.0],[-72.0-10.0],[-72.0-20.0],[-72.0-30.0],aaaaaa,Group 1
key_1415,[-77.0-10.0],[-78.0-15.0],[-79.0-10.0],[-79.0-5.0],[-77.0-10.0],[-76.0-15.0],[-75.0-10.0],[-74.0-15.0],[-75.0-10.0],[-76.0-5.0],[-75.0-10.0],[-74.0-5.0],[-73.0-0.0],[-74.0--5.0],[-75.0-0.0],[-76.0--5.0],[-77.0--10.0],[-76.0--15.0],[-77.0--16.0],[-76.0--11.0],[-75.0--16.0],[-74.0--21.0],[-73.0--16.0],[-72.0--6.0],[-72.0--6.0],[-72.0--11.0],[-72.0--16.0],[-72.0--21.0],[-73.0--21.0],[-72.0--21.0],[-73.0--11.0],[-72.0--6.0],[-74.0-4.0],[-77.0-14.0],[-74.0-4.0],[-77.0-14.0],[-80.0-4.0],[-74.0--6.0],[-73.0-4.0],[-74.0-14.0],[-77.0-4.0],[-74.0-14.0],[-77.0-4.0],[-80.0--6.0],[-77.0--11.0],[-77.0--6.0],[-80.0-4.0],[-80.0--6.0],[-75.0--11.0],[-77.0--16.0],[-75.0--21.0],[-77.0--11.0],[-74.0--16.0],[-77.0--6.0],[-80.0--6.0],[-80.0--6.0],[-74.0--9.0],[-72.0--19.0],[-74.0--9.0],[-77.0-1.0],[-74.0--9.0],[-77.0--16.0],[-80.0--21.0],[-80.0--11.0],[-80.0--6.0],[-80.0--11.0],[-80.0--16.0],[-74.0--11.0],[-77.0--16.0],[-76.0--6.0],[-77.0-4.0],[-74.0--6.0],[-73.0-4.0],[-74.0-14.0],[-77.0-4.0],[-80.0--6.0],[-80.0--16.0],[-74.0--21.0],[-77.0--11.0],[-74.0--16.0],[-72.0--21.0],[-74.0--21.0],[-72.0--21.0],[-77.0--21.0],[-77.0--21.0],[-80.0--16.0],[-74.0--21.0],[-77.0--16.0],[-74.0--21.0],[-77.0--21.0],[-80.0--21.0],[-74.0--11.0],[-71.0--6.0],[-74.0-4.0],[-72.0-14.0],[-74.0-24.0],[-72.0-10.0],[-72.0-20.0],[-72.0-30.0],aaaaaa,Group 1
