P646,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],aabaa,Group 0
P428,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],aabaa,Group 0
P380,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],aaaaa,Group 0
P721,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],abaaa,Group 0
P250,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],abaaa,Group 0
P251,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],aaaab,Group 1
P775,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],aaaab,Group 1
P712,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],aabab,Group 1
P685,[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-2],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-1],[0-0],[0-0],[0-0],[0-0],[0-1],aabab,Group 1
P654,[0-0],[0-1],[0-0],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-0],[0-0],[0-1],[0-0],[0-1],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-0],[0-1],[0-1],[0-1],[0-1],[0-1],aaaab,Group 2
