key_424,[-72.0-66.0],[-62.0-66.0],[-57.0-65.0],[-52.0-66.0],[-49.0-66.0],[-52.0-66.0],[-49.0-66.0],[-52.0-66.0],[-47.0-66.0],[-46.0-66.0],[-49.0-63.0],[-46.0-64.0],[-46.0-63.0],[-46.0-62.0],[-46.0-66.0],[-49.0-66.0],[-46.0-66.0],[-41.0-66.0],[-46.0-66.0],[-41.0-66.0],[-46.0-66.0],[-46.0-66.0],[-46.0-67.0],[-46.0-68.0],[-45.0-67.0],[-46.0-68.0],[-41.0-67.0],[-46.0-68.0],[-46.0-67.0],[-41.0-66.0],[-46.0-67.0],[-41.0-66.0],[-46.0-65.0],[-46.0-66.0],[-41.0-66.0],[-41.0-66.0],[-46.0-66.0],[-46.0-66.0],[-49.0-66.0],[-46.0-66.0],[-41.0-66.0],[-49.0-66.0],[-45.0-66.0],[-46.0-64.0],[-46.0-65.0],[-46.0-64.0],[-49.0-65.0],[-49.0-64.0],[-49.0-65.0],bababbba,Group 31
key_905,[-72.0-66.0],[-62.0-66.0],[-57.0-65.0],[-52.0-66.0],[-49.0-66.0],[-52.0-66.0],[-49.0-66.0],[-52.0-66.0],[-47.0-66.0],[-46.0-66.0],[-49.0-63.0],[-46.0-64.0],[-46.0-63.0],[-46.0-62.0],[-46.0-66.0],[-49.0-66.0],[-46.0-66.0],[-41.0-66.0],[-46.0-66.0],[-41.0-66.0],[-46.0-66.0],[-46.0-66.0],[-46.0-67.0],[-46.0-68.0],[-45.0-67.0],[-46.0-68.0],[-41.0-67.0],[-46.0-68.0],[-46.0-67.0],[-41.0-66.0],[-46.0-67.0],[-41.0-66.0],[-46.0-65.0],[-46.0-66.0],[-41.0-66.0],[-41.0-66.0],[-46.0-66.0],[-46.0-66.0],[-49.0-66.0],[-46.0-66.0],[-41.0-66.0],[-49.0-66.0],[-45.0-66.0],[-46.0-64.0],[-46.0-65.0],[-46.0-64.0],[-49.0-65.0],[-49.0-64.0],[-49.0-65.0],bababbba,Group 31
key_354,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaabbbaa,Group 32
key_220,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaabbbaa,Group 32
key_136,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaabbbaa,Group 32
key_976,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaabbbaa,Group 32
key_637,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaaabbbb,Group 32
key_471,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaaabbbb,Group 32
key_972,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaaabbbb,Group 32
key_252,[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-75.0-45.0],[-69.0-49.0],[-69.0-45.0],[-69.0-49.0],[-69.0-54.0],[-75.0-59.0],[-75.0-59.0],[-59.0-59.0],[-65.0-59.0],[-75.0-59.0],[-75.0-49.0],[-75.0-54.0],[-75.0-49.0],[-69.0-54.0],[-59.0-49.0],[-54.0-54.0],[-59.0-59.0],[-64.0-49.0],[-69.0-54.0],[-69.0-59.0],[-69.0-49.0],[-59.0-54.0],[-54.0-59.0],[-49.0-59.0],[-54.0-59.0],[-52.0-59.0],[-46.0-59.0],[-49.0-59.0],[-54.0-59.0],[-59.0-59.0],[-64.0-59.0],[-69.0-59.0],[-59.0-59.0],[-55.0-61.0],[-65.0-63.0],[-64.0-61.0],[-59.0-63.0],[-64.0-61.0],[-65.0-59.0],[-55.0-61.0],[-65.0-63.0],[-75.0-65.0],[-75.0-63.0],[-75.0-61.0],[-69.0-59.0],aaaabbbb,Group 32
key_653,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaaabbbb,Group 33
key_759,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaaabbbb,Group 33
key_846,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaaabbbb,Group 33
key_594,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaaabbbb,Group 33
key_883,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaabbbba,Group 33
key_658,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaabbbba,Group 33
key_501,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaabbbba,Group 33
key_397,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaabbbba,Group 33
key_73,[-126.0--30.0],[-116.0--36.0],[-111.0--30.0],[-116.0--20.0],[-117.0--30.0],[-112.0--20.0],[-107.0--28.0],[-112.0--20.0],[-107.0--15.0],[-106.0--13.0],[-101.0--8.0],[-96.0--13.0],[-101.0--8.0],[-96.0--13.0],[-91.0--8.0],[-96.0--3.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0-7.0],[-91.0-2.0],[-96.0--3.0],[-91.0-2.0],[-86.0-7.0],[-81.0-2.0],[-76.0-7.0],[-81.0-12.0],[-86.0-20.0],[-81.0-22.0],[-76.0-27.0],[-71.0-32.0],[-76.0-37.0],[-71.0-32.0],[-66.0-37.0],[-71.0-42.0],[-66.0-47.0],[-71.0-48.0],[-66.0-48.0],[-67.0-38.0],[-72.0-43.0],[-77.0-48.0],[-82.0-48.0],[-87.0-48.0],[-92.0-38.0],[-87.0-43.0],[-92.0-48.0],[-97.0-48.0],[-92.0-48.0],[-87.0-38.0],aaabbbba,Group 33
key_664,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_39,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_374,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_229,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_899,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_586,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_167,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
key_742,[-79.0-16.0],[-75.0-15.0],[-75.0-14.0],[-76.0-13.0],[-86.0-14.0],[-72.0-15.0],[-71.0-16.0],[-67.0-17.0],[-65.0-18.0],[-67.0-17.0],[-76.0-16.0],[-66.0-17.0],[-61.0-18.0],[-66.0-19.0],[-76.0-20.0],[-66.0-21.0],[-61.0-20.0],[-56.0-21.0],[-61.0-20.0],[-56.0-19.0],[-51.0-20.0],[-51.0-19.0],[-53.0-20.0],[-54.0-21.0],[-51.0-22.0],[-48.0-23.0],[-45.0-24.0],[-47.0-34.0],[-45.0-44.0],[-47.0-54.0],[-45.0-44.0],[-47.0-34.0],[-49.0-28.0],[-47.0-34.0],[-49.0-26.0],[-47.0-34.0],[-45.0-44.0],[-47.0-34.0],[-45.0-28.0],[-47.0-27.0],[-45.0-28.0],[-43.0-29.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-31.0],[-41.0-30.0],[-43.0-34.0],[-41.0-30.0],aaaabbbb,Group 34
